Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
37	184999	7.026148206525379	1033.5632	19.562042	1053.1252	1014.00116	1094.7491	27.208736	1158.3586	1049.309	40.204906	0.2860745	41.238106	39.176327	0.57197094	-40.128937	0.14979962	0.0035013382	0.011438677	0.0014136235	0.6057006	0.0040336153	0.03606304	0.0014874056
38	189999	7.228952969710032	1020.8269	1.6407421	1022.9055	1018.89453	1027.429	37.084957	1077.4215	959.12683	40.735374	0.2753276	41.619102	39.575962	0.556257	-40.659023	0.14961317	0.0037348224	0.0083338795	0.0016071118	0.60628986	0.003946248	0.03846825	0.0014513107
39	194999	7.432023924456702	1055.3525	28.582947	1083.9354	1026.7695	1113.3551	18.34677	1145.6917	1083.2009	41.219566	0.26756582	42.079353	40.185646	0.5403805	-41.145374	0.14934132	0.003643746	0.008150163	0.0012549909	0.6074105	0.0039545577	0.040262476	0.0014427027
40	199999	7.6374002704355455	1031.6444	20.350225	1057.0258	1007.2048	1088.773	28.75452	1143.6172	1052.6473	41.692707	0.2536921	42.507977	40.593094	0.51559395	-41.617542	0.15031025	0.003825661	0.007137468	0.0014333219	0.6086949	0.003817838	0.04259149	0.0014256772
41	204999	7.84438910153177	995.2817	50.231995	1045.5137	945.0497	1051.3698	42.331722	1121.3684	968.489	42.086086	0.24009863	42.87624	41.029213	0.5214892	-42.007694	0.14972255	0.0040013907	0.006982435	0.0014216357	0.6092789	0.0038907158	0.045971017	0.0017720475
42	209999	8.047428360316488	1063.6678	16.273895	1085.7909	1047.112	1130.7609	10.712758	1145.27	1106.9897	42.4365	0.24396946	43.17975	41.36242	0.52014226	-42.356064	0.14797318	0.003759796	0.006482596	0.0014537724	0.60900635	0.0039111176	0.047163185	0.0013288953
43	214999	8.250262211230066	1031.8269	3.8953247	1035.7222	1027.9315	1116.7716	25.979748	1152.8365	1070.3184	42.71772	0.23743135	43.577763	41.757084	0.5288244	-42.635914	0.14766443	0.0036993774	0.0066477084	0.0015743964	0.60974276	0.0038550468	0.04882204	0.0013066197
44	219999	8.454019662870301	1052.5941	10.431971	1067.3339	1044.6829	1137.8501	19.93446	1170.4039	1105.4039	42.937935	0.22723284	43.728836	42.016293	0.52862024	-42.853127	0.14838889	0.003504827	0.00539046	0.0013991274	0.61040694	0.003835598	0.049798653	0.0013188682
45	224999	8.657468385299047	1039.7909	38.801666	1078.5925	1000.9892	1050.7117	27.14431	1099.0515	1010.5196	43.142216	0.22767563	43.906425	42.428223	0.52457374	-43.055614	0.14382328	0.0036543373	0.0074220137	0.0017650527	0.6109002	0.0038601563	0.050277844	0.001364289
46	229999	8.860648938417434	1087.2816	11.508593	1096.6763	1071.0745	1113.0105	13.279611	1128.0168	1078.3743	43.358078	0.2402346	44.15369	42.403973	0.52405596	-43.271942	0.14235853	0.003781423	0.0088571245	0.0014254958	0.60911393	0.0039077937	0.051933385	0.0015250393
47	234999	9.064071297446887	1088.3672	33.900635	1122.2678	1054.4666	1042.9915	34.764404	1075.0408	972.0927	43.60539	0.23242734	44.33471	42.692078	0.5433797	-43.515217	0.14250565	0.0034263742	0.007829883	0.0012854128	0.6078917	0.0038759194	0.052137103	0.0013559525
48	239999	9.26700786848863	1055.1265	29.141579	1082.5945	1014.7846	1044.2999	49.605705	1119.6465	964.08295	43.792206	0.23331743	44.52388	42.836052	0.5265902	-43.701843	0.14061762	0.0034271013	0.0077388952	0.0014224647	0.60544896	0.0038922539	0.051801037	0.0013950021
49	244999	9.471079521311655	1041.5663	7.9853516	1049.5516	1033.5809	1003.6916	29.362488	1046.5117	967.1579	43.924988	0.22492425	44.68602	43.1136	0.5273228	-43.83245	0.13810329	0.0035034635	0.007787718	0.0015209174	0.6035136	0.003994086	0.053220555	0.0016143396
50	249999	9.674555936389499	1078.9679	3.570927	1083.754	1075.1794	1086.152	33.87424	1131.2257	1006.93976	44.037804	0.22716545	44.692226	43.151417	0.5251341	-43.945457	0.13611022	0.0036155854	0.006124752	0.0015393681	0.59996426	0.0038858473	0.054339558	0.0012394583
51	254999	9.87812742220031	1056.506	25.473022	1081.979	1031.033	1104.6914	33.041363	1138.33	1021.6078	44.167248	0.21961625	44.903152	43.333702	0.51179516	-44.073364	0.13555332	0.0037089859	0.00621998	0.001438788	0.5984366	0.0038098663	0.054639526	0.0012602926
52	259999	10.081194032430648	1050.8971	26.769606	1078.6375	1014.71606	956.992	41.115128	1006.3497	853.15436	44.24946	0.21783288	44.98715	43.43998	0.51640487	-44.15464	0.13448639	0.003469457	0.0063778837	0.0016958329	0.59581923	0.0038916785	0.055121228	0.0013400852
53	264999	10.28414883699682	1058.9797	11.429504	1070.4092	1047.5502	1116.115	22.520742	1149.4763	1072.8052	44.274426	0.22259757	45.013695	43.488464	0.5124181	-44.180374	0.13463828	0.0035268865	0.0054980116	0.0015499248	0.59291416	0.0039138445	0.05434045	0.0012567774
