Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
32	159999	4.021856839987967	267.64825	385.27914	1227.3876	-1.0	624.49915	621.8091	1483.7063	-1.0	14.704725	1.2315392	17.915466	-29.23019	51.320778	-15.198725	0.38437232	1.2630801	-0.0120784575	0.002438353	0.33027625	0.42063314	-0.0025043013	0.0028951436
33	164999	4.1535447264379926	236.97575	343.73813	1260.9279	-1.0	265.05988	498.43546	1496.0277	-1.0	15.871556	0.95440143	19.282314	12.372942	10.302852	-16.344969	0.4449703	1.5324682	-0.014351315	0.0029369046	0.33934316	0.46050268	-0.008069437	0.003828135
34	169999	4.294170149432288	284.70905	396.88266	1246.9108	-1.0	303.72946	488.70218	1477.5894	-1.0	16.847158	0.94869787	19.934645	12.953552	12.700902	-17.301092	0.4117223	1.4067899	-0.020066367	0.0029283718	0.33659667	0.4473425	-0.012442546	0.003513976
35	174999	4.49171940876378	259.9645	309.49875	694.26917	-1.0	975.61365	656.51074	1538.1501	-1.0	17.77639	0.9747809	20.767704	14.045576	10.989293	-18.198853	0.4263767	1.5310135	-0.022689385	0.0028465108	0.33643976	0.44188565	-0.016735641	0.003671126
36	179999	4.700674629277653	230.55789	261.30716	693.9957	-1.0	1153.5508	598.413	1517.0848	-1.0	18.762463	0.9835741	21.796242	14.150117	10.740201	-19.202038	0.3518958	1.1423135	-0.025257157	0.0031447038	0.33907965	0.44021428	-0.018559845	0.0036532774
37	184999	4.89133863515324	436.29813	419.68048	1477.1941	-1.0	916.01074	627.2119	1509.8802	-1.0	19.848518	1.0052983	22.598711	15.318998	10.298979	-20.283606	0.32004166	0.96429944	-0.029615229	0.0028196785	0.31314492	0.31577015	-0.021708956	0.0037632075
38	189999	5.063835692273246	235.39023	229.47153	662.32007	-1.0	704.69464	601.31177	1520.7396	-1.6049539	21.223343	0.9059299	24.189873	17.489452	14.216947	-21.636118	0.30606827	0.8972806	-0.031148179	0.0030615616	0.30131578	0.24785958	-0.022075882	0.003580739
39	194999	5.174142805602815	173.61879	243.5295	981.8335	-1.0	27.977259	36.293907	92.225815	-1.0	22.185043	0.9102984	25.138613	18.325193	9.698607	-22.586359	0.3051591	0.898112	-0.030168701	0.003039773	0.29911715	0.25749767	-0.023993805	0.0034244994
40	199999	5.310006217691633	246.1035	207.45593	637.4878	-1.0	349.46494	544.9284	1495.8407	-1.680659	23.087532	0.92939496	26.308798	19.123142	10.440144	-23.47812	0.27220416	0.59756297	-0.03265121	0.0028122093	0.2877209	0.18363234	-0.026974767	0.0034987412
41	204999	5.4524443971448475	263.26154	280.31934	785.79584	-1.0	427.788	529.0016	1339.666	-1.0	23.985222	0.95614296	30.684622	20.542301	9.66225	-24.367493	0.266079	0.5326387	-0.03385445	0.0027891854	0.28488815	0.14145364	-0.029701186	0.0036278807
42	209999	5.634781090418498	276.66037	297.43445	719.8016	-1.0	847.3003	687.4836	1476.712	-1.0	25.00805	0.95745754	27.856411	21.138885	208.5622	-25.357098	0.27460358	0.6486405	-0.035688754	0.0027347282	0.29630956	0.231952	-0.03343462	0.0030941777
43	214999	5.767270949615373	444.05923	468.38235	1439.585	-1.0	325.96445	484.02036	1098.8412	-1.0	26.2535	0.97092116	29.08266	22.195723	30.64241	-26.604559	0.26456952	0.5933713	-0.03682897	0.0031764032	0.29227325	0.2073714	-0.0362427	0.0033974573
44	219999	5.961874994635582	253.77171	379.77542	1361.3689	-1.0	987.2062	660.1749	1488.3248	-1.0	27.492487	0.95294756	34.98411	23.445307	9.965672	-27.792196	0.2486254	0.37300876	-0.037138823	0.003209684	0.28748712	0.15717402	-0.040600847	0.0029095893
45	224999	6.153301130533219	173.63026	263.51434	924.2568	-1.0	939.3032	625.29944	1487.2186	-1.0	28.833347	0.9587553	32.920372	24.64855	20.35216	-29.10936	0.25373408	0.5233235	-0.037906617	0.0028257004	0.28657475	0.20850144	-0.039114427	0.0032836904
