Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
44	219999	7.146436759630839	51.49022	116.452515	501.1219	-1.0	96.15104	177.81464	476.2581	-1.0	9.586848	0.18617852	10.147092	8.777462	0.88618124	-9.454064	0.19574323	0.0046172463	-0.0008098301	0.001823283	0.7568967	0.009925325	-0.01522776	0.0023195979
45	224999	7.31812458495299	51.312126	135.47531	477.70157	-1.0	93.42278	181.9774	460.95984	-1.0	9.763978	0.18422902	10.31152	8.960218	0.8576875	-9.63061	0.19407666	0.00456615	-0.00022282398	0.001958111	0.7507572	0.009392955	-0.015533142	0.0021385497
46	229999	7.503926650153266	129.03624	181.54825	486.82684	-1.0	151.90384	210.21416	495.50647	-1.0	9.887356	0.17601733	10.383258	9.183101	0.84692	-9.749419	0.1930596	0.0044012736	0.0015662368	0.00184871	0.74445397	0.009723785	-0.016021594	0.0028407024
47	234999	7.688135917782784	49.07523	115.26872	447.3827	-1.0	127.89091	182.68452	451.74652	-1.0	9.893134	0.18929434	10.487143	9.178093	0.8122249	-9.752229	0.19277677	0.0045366874	0.00046470494	0.00191213	0.7395755	0.00939205	-0.0140963625	0.0022047993
48	239999	7.857924384805891	210.2274	203.0927	489.3296	-1.0	92.94045	185.69606	468.29745	-1.0	9.864544	0.23806971	14.833352	2.2189417	9.38897	-9.7190895	0.19109084	0.014152999	0.0021126396	0.0017550398	0.72703505	0.082542874	-0.014584131	0.0024581037
49	244999	8.124203665985002	94.17831	173.94293	490.4463	-1.0	422.19824	142.39117	516.96375	-1.0	9.832324	0.4892035	29.379963	-6.2374215	35.74035	-9.675276	0.18966487	0.02252154	0.0019526081	0.002080358	0.7323187	0.16160454	-0.01685596	0.0026806497
50	249999	8.361396979292234	202.93532	201.91487	426.47372	-1.0	297.52402	197.39873	467.06918	-1.0	9.862814	0.30413556	16.897245	-2.5471861	23.320292	-9.716676	0.19030356	0.016330138	0.003913931	0.0020681191	0.7274665	0.10874574	-0.017060596	0.002649252
51	254999	8.561271460056306	79.26114	152.07951	492.91928	-1.0	210.26651	228.21346	504.74893	-1.0	9.843151	0.25261223	14.449214	3.95602	3.4530218	-9.69262	0.19078353	0.020222168	0.0035888206	0.0018822321	0.7396224	0.15136842	-0.01591748	0.002886461
52	259999	8.825179126395119	196.16194	206.1816	491.68274	-1.0	351.97183	147.30219	469.3984	-1.0	9.83806	0.24474958	12.948138	5.545969	2.3522685	-9.695241	0.1935574	0.01828215	0.004726673	0.0021573512	0.73105586	0.12992324	-0.019498069	0.0026850128
53	264999	9.089722606672181	169.74397	149.58789	381.97885	-1.0	422.78522	141.44954	480.58987	-1.0	9.919444	0.23312916	13.197444	6.693723	2.2977116	-9.775254	0.19380279	0.013325687	0.0048964755	0.0025790965	0.72724646	0.074516706	-0.02288514	0.0025734063
54	269999	9.36866141517957	342.51425	180.2628	491.0648	35.576996	481.566	7.1818843	496.68576	470.9875	9.903131	0.23782584	12.324042	6.3897114	1.824607	-9.758375	0.19501391	0.015952617	0.007212848	0.0019805497	0.7238987	0.08392289	-0.022144275	0.0026901688
